feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,1,1,0,1,1,11,104,3,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,4,4,0,4,4,21,77,2,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,19,3,16,19,-13,39,100,2,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,10,10,0,10,10,17,92,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,2,2,0,2,2,6,44,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,1,1,0,1,1,7,16,2,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,1,1,0,1,1,20,98,2,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,1,0,1,1,-1,35,106,1,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,0,0,0,0,0,42,29,2,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,1,0,1,1,-1,27,46,3,0,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,31,31,0,31,31,23,61,1,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,0,0,0,0,0,3,25,2,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,0,0,0,0,0,15,44,1,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,32,32,0,32,32,10,107,1,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,8,8,0,8,8,3,31,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,34,34,0,34,34,2,43,1,0,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,3,3,0,3,3,1,46,3,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,0,0,0,0,0,2,59,1,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,1,1,0,1,1,12,90,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,3,3,0,3,3,1,49,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,0,0,0,0,0,0,794,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19
410589,0,35208,9,0,69,6.189655172,1,12.2114374,0,38,4,1,8.584267888,0,25,1.448275862,0,4.727660403,0,60,5.982758621,1,11.4568025,-22,38,2.551724138,1,10.11174192,9,9,0,9,9,5,171,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18651479,5961,793941,9,0,146,73,73,73,0,146,73,73,73,0,0,0,0,0,0,146,73,73,73,0,146,73,73,73,146,146,0,146,146,2,132,305,0,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,177
18651479,5961,793941,9,0,146,73,73,73,0,146,73,73,73,0,0,0,0,0,0,146,73,73,73,0,146,73,73,73,0,0,0,0,0,0,126,1630,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,570
70596434,264060,4548718,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1478,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,819
70596434,264060,4548718,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,847
70596434,264060,4548718,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,337,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,290
21292,40768,525,32,7,7,7,7,0,5,5,5,5,0,2,2,2,2,0,7,7,7,7,0,3,3,3,3,0,7,5,2,7,3,26,72,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
172253,0,1715,26,1,20,9.8,10,6.177378085,1,11,7.6,9,3.555277767,0,11,2.2,0,4.4,1,18,9.4,10,5.535341001,-2,11,5.4,7,5.083306011,10,10,0,10,10,22,44,18,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
172253,0,1715,26,1,20,9.8,10,6.177378085,1,11,7.6,9,3.555277767,0,11,2.2,0,4.4,1,18,9.4,10,5.535341001,-2,11,5.4,7,5.083306011,11,11,0,11,11,14,60,4,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4
172253,0,1715,26,1,20,9.8,10,6.177378085,1,11,7.6,9,3.555277767,0,11,2.2,0,4.4,1,18,9.4,10,5.535341001,-2,11,5.4,7,5.083306011,20,9,11,18,-2,36,24,17,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
172253,0,1715,26,1,20,9.8,10,6.177378085,1,11,7.6,9,3.555277767,0,11,2.2,0,4.4,1,18,9.4,10,5.535341001,-2,11,5.4,7,5.083306011,1,1,0,1,1,9,32,1,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
172253,0,1715,26,1,20,9.8,10,6.177378085,1,11,7.6,9,3.555277767,0,11,2.2,0,4.4,1,18,9.4,10,5.535341001,-2,11,5.4,7,5.083306011,7,7,0,7,7,8,56,3,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
8763152,0,651463,4,1218,1218,1218,1218,0,521,521,521,521,0,697,697,697,697,0,1162,1162,1162,1162,0,-176,-176,-176,-176,0,1218,521,697,1162,-176,29,141,603,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,130
47869214,2,507802,24,0,888,444,444,444,0,888,444,444,444,0,0,0,0,0,0,888,444,444,444,0,888,444,444,444,888,888,0,888,888,9,56,925,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,255
47869214,2,507802,24,0,888,444,444,444,0,888,444,444,444,0,0,0,0,0,0,888,444,444,444,0,888,444,444,444,0,0,0,0,0,9,73,1,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21982303,1,172426,78,4,1076,388.5,237,411.3298555,4,750,247.25,117.5,295.8507859,0,326,141.25,119.5,144.5603248,4,1068,375.5,215,410.5146161,-169,424,106,84.5,218.3082683,309,70,239,265,-169,41,51,225,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
21982303,1,172426,78,4,1076,388.5,237,411.3298555,4,750,247.25,117.5,295.8507859,0,326,141.25,119.5,144.5603248,4,1068,375.5,215,410.5146161,-169,424,106,84.5,218.3082683,1076,750,326,1068,424,25,49,3386,0,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,909
21982303,1,172426,78,4,1076,388.5,237,411.3298555,4,750,247.25,117.5,295.8507859,0,326,141.25,119.5,144.5603248,4,1068,375.5,215,410.5146161,-169,424,106,84.5,218.3082683,165,165,0,165,165,2,67,186,0,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,192
21982303,1,172426,78,4,1076,388.5,237,411.3298555,4,750,247.25,117.5,295.8507859,0,326,141.25,119.5,144.5603248,4,1068,375.5,215,410.5146161,-169,424,106,84.5,218.3082683,4,4,0,4,4,2,1322,1,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,0,0,0,0,0,0,485,19,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,26,26,0,26,26,13,52,23,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,22,22,0,22,22,4,69,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,23,23,0,23,23,2,96,18,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,27,4,23,26,-19,40,89,79,0,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,120,5,51,113,-46,51,87,91,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,35,35,0,35,35,2,70,27,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,17,17,0,17,17,5,86,19,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,31,31,0,31,31,22,67,19,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,55,12,43,53,-31,36,102,60,0,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,863,863,0,863,863,10,77,63,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,404
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,46,46,0,46,46,10,61,4,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,45,8,37,44,-29,33,78,107,0,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,80,4,46,76,-42,50,82,78,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,57,4,53,54,-49,43,74,40,0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,25,7,18,23,-11,33,69,7,0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,25,25,0,25,25,20,62,13,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,12,0,12,12,-12,43,73,3,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,19,19,0,19,19,22,50,2,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,17,0,17,17,-17,41,78,3,0,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,12,2,10,12,-8,27,84,7,0,23,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,31,31,0,31,31,7,74,30,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,197,88,109,188,-21,27,77,12,0,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,55,55,0,55,55,5,76,47,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,42,42,0,42,42,12,105,53,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,24,6,18,24,-12,34,87,18,0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,1349,490,859,1267,-369,34,64,104,0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,84
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,36,36,0,36,36,2,88,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,29,29,0,29,29,2,156,26,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,95,95,0,95,95,6,56,110,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,0,0,0,0,0,0,97,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,0,0,0,0,0,0,53,3,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,18,18,0,18,18,14,61,4,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,15,15,0,15,15,22,60,27,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,17,17,0,17,17,14,69,1,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,10,10,0,10,10,7,59,43,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,26,26,0,26,26,7,68,5,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,6,6,0,6,6,12,84,2,0,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,14,14,0,14,14,11,45,1,0,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,13,13,0,13,13,23,84,8,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,31,31,0,31,31,19,56,160,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,6,6,0,6,6,6,73,4,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,17,17,0,17,17,23,93,2,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,4,4,0,4,4,6,70,24,0,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,20,20,0,20,20,18,62,22,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,12,12,0,12,12,23,62,29,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,34,34,0,34,34,12,73,19,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,2489,1933,556,2447,1377,25,56,125,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,158
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,52,52,0,52,52,2,82,75,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,20,20,0,20,20,17,78,11,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,16,16,0,16,16,20,88,11,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4526533,0,111134,9,0,2489,106.2048193,22,338.1168886,0,1933,82.75903614,17,263.3404773,0,859,22.31325301,0,111.4000636,0,2447,104.3614458,22,330.9842415,-369,1377,60.44578313,17,221.6681147,10,10,0,10,10,2,64,3,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12
